Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2015-05-26,29.852529525756836,29.99090326036107,29.67045750634143,29.947204975549898,15194300
2015-05-27,29.94719886779785,30.005463235663022,29.735997479781542,29.816106818299193,9863100
2015-05-28,29.961774826049805,30.078300821953686,29.772421124530574,30.00547311633834,9395200
2015-05-29,29.830678939819336,29.990903205636055,29.692305205467594,29.990903205636055,19628600
2015-06-01,29.816118240356445,30.158414587197402,29.77242272591652,30.12200073243112,12684100
2015-06-02,29.852529525756836,29.976337165424013,29.62675922153026,29.74328520282818,11878600
2015-06-03,29.76513671875,30.01275480758433,29.69959067234683,29.9326426644028,8153800
2015-06-04,29.56121253967285,29.84524443926389,29.517514255813275,29.64860632919352,10145800
2015-06-05,29.20435333251953,29.510235796295007,29.189790014519595,29.481103603897576,15975600
2015-06-08,29.248048782348633,29.3208764780749,29.146088897052458,29.20435049799377,14339300
2015-06-09,29.27718734741211,29.437408868539944,29.21164129570555,29.25533681137718,10772700
2015-06-10,29.371868133544922,29.524808008011938,29.33545149640571,29.364583694837336,11979900
2015-06-11,29.445281982421875,29.55542755337865,29.39388146294024,29.452626514415382,11944900
2015-06-12,29.342487335205078,29.459974662629687,29.25437253991633,29.4012323994768,15568600
2015-06-15,29.0707950592041,29.269055426551585,29.05610879483186,29.24702743055248,11364800
2015-06-16,29.43060302734375,29.489345286695794,29.078138266756856,29.1001690649927,12517400
2015-06-17,29.570114135742188,29.606828392751723,29.379195517503398,29.430598838658657,13898400
2015-06-18,29.849153518676758,29.915240314998034,29.489347005123413,29.489347005123413,16314600
2015-06-19,29.665576934814453,29.849151042576626,29.665576934814453,29.805092248311013,23550600
2015-06-22,29.72433090209961,29.966650164340052,29.709644631559,29.74635890735067,8775900
2015-06-23,29.650894165039062,29.75369522932417,29.59949363289651,29.687608430695327,11094900
2015-06-24,29.51137924194336,29.70229792589956,29.51137924194336,29.64355285356866,10385100
2015-06-25,29.386550903320312,29.62152559630972,29.386550903320316,29.57746679095447,10607600
2015-06-26,29.371868133544922,29.62887085926559,29.371868133544922,29.445296683430936,16215600
2015-06-29,28.931276321411133,29.357166733270265,28.931276321411133,29.22499317069925,15500800
2015-06-30,28.806446075439453,29.085479478574864,28.72567302707512,29.085479478574864,14621300
2015-07-01,29.00471305847168,29.078141591336674,28.843166924825915,28.916598258809888,11177400
2015-07-02,28.997364044189453,29.232338651696427,28.894560202426664,29.10016508483397,8975900
2015-07-06,28.94597625732422,29.07814989512093,28.79911914965656,28.87254770349039,10252600
2015-07-07,29.55542755126953,29.650886859350713,28.931276785540945,28.99736356788665,20335000
2015-07-08,29.26905632019043,29.540745216575775,29.25437005536979,29.364515640965294,11383700
2015-07-09,29.313119888305664,29.797758349265894,29.298436420809285,29.709640737571675,13392000
2015-07-10,29.65824317932129,29.753702534359586,29.489355274942515,29.5701283598888,13360400
2015-07-13,29.856502532958984,29.9372756149539,29.73167344341738,29.78307398630151,9854200
2015-07-14,30.230989456176758,30.29707626173778,29.988673036532475,30.032731840612893,19531000
2015-07-15,30.201614379882812,30.370502230643314,30.17958358117929,30.216300645312252,11252100
2015-07-16,30.4586238861084,30.546738697423454,30.363164539864133,30.414565079891194,10483700
2015-07-17,30.289731979370117,30.341132512578923,30.142872112579678,30.33379077974294,9608300
2015-07-20,30.385190963745117,30.50267829560343,30.267703631886803,30.36316016325241,10024200
2015-07-21,30.245670318603516,30.487989496058972,30.179583524853726,30.38518843936346,13653800
2015-07-22,30.032732009887695,30.539395654631804,29.80509905586799,29.966645203954183,15528600
2015-07-23,29.988679885864258,30.1208535271744,29.72433260324397,30.09882552066266,13522200
2015-07-24,29.694948196411133,29.981326172245957,29.672920198700275,29.9299228423894,10912500
2015-07-27,29.76837730407715,29.79774983291373,29.489343882366644,29.57745866775787,10945700
2015-07-28,29.775726318359375,29.90789992933288,29.69495324486232,29.84915765841088,11021800
2015-07-29,29.80510139465332,29.8932162091059,29.731672849462743,29.76104258686731,8479900
2015-07-30,29.78306770324707,29.922583032911827,29.658235838920575,29.77572316945903,9095500
2015-07-31,30.164905548095703,30.267706623492533,29.937272594631853,30.01804566847771,15309500
2015-08-03,30.502668380737305,30.51001011110249,29.988660420515423,29.996002150880607,14672600
2015-08-04,30.73031234741211,30.744998615908607,30.355822304669033,30.480651385210294,17559900
2015-08-05,30.928558349609375,31.001989657853585,30.70827002711273,30.781698534238945,15329200
2015-08-06,30.781709671020508,31.024028874220182,30.737653671252577,30.840454738869767,11378900
2015-08-07,30.67156982421875,30.818429706865803,30.495337404818432,30.700942360972014,10886700
2015-08-10,30.605478286743164,30.83311120971943,30.53204975732829,30.759679879185708,9501900
2015-08-11,30.4586238861084,30.52471069487453,30.230990922331873,30.399881612271475,11254900
2015-08-12,30.297073364257812,30.297073364257812,29.99601190129851,30.201616832891435,9602200
2015-08-13,30.179584503173828,30.385189424348578,30.11349770728173,30.311758094958023,10270900
2015-08-14,30.289731979370117,30.289731979370117,30.07678531257993,30.113499578997796,9904800
2015-08-17,30.363162994384766,30.436594334342463,30.084132305903136,30.12818830875855,8272800
2015-08-18,30.32643699645996,30.495324811367848,30.245663954304423,30.311750734148216,11199400
2015-08-19,29.944608688354492,30.28238718819459,29.944608688354492,30.20895586165601,15796500
2015-08-20,29.775726318359375,29.973986734819633,29.680266976852018,29.753698316903527,14218000
2015-08-21,29.02674674987793,29.71698741907968,29.01206048020135,29.489354440771937,28036200
2015-08-24,28.182302474975586,28.59350675174274,26.845882973244233,27.89592726762159,44065300
2015-08-25,27.89592742919922,28.843167858752302,27.851868627382235,28.733025055888444,31363700
2015-08-26,28.43930435180664,28.51273568568727,27.822495152804215,28.453990618582765,23523300
2015-08-27,28.835826873779297,28.916599945313106,28.343846711309332,28.681625265097917,18871600
2015-08-28,28.96799659729004,28.982682862974134,28.67427688584566,28.718335682897948,14503900
2015-08-31,28.872535705566406,28.96799502677828,28.68161986426128,28.747706655697403,12673300
2015-09-01,28.453990936279297,28.659593071202718,28.29978933508673,28.395245868518888,23703200
2015-09-02,28.56414031982422,28.688969403664657,28.31447935102397,28.659596865895363,14054800
2015-09-03,28.75505256652832,28.88722616860924,28.52007789641091,28.564136697477558,13311600
2015-09-04,28.285099029541016,28.48335940324586,28.182297976757457,28.402586347167745,15450500
2015-09-08,28.56414031982422,28.659596865895363,28.343849087673888,28.54210951593756,15273900
2015-09-09,28.12354850769043,28.79175804712878,28.05011999610659,28.725671266256057,13764600
2015-09-10,28.211668014526367,28.380558661514527,28.086838963669226,28.130897758681613,14952500
2015-09-11,28.24129867553711,28.285736360419996,28.026507113980202,28.152417654997567,11802300
